message_id,mrid,revision_number,event_start,event_end,publish_time,asset_id,asset_name,fuel_type,event_type,status,normal_capacity,unavailable_capacity,available_capacity,reason,raw_event,case_id,case_type,case_regime_group,case_max_price,case_min_price,case_avg_price,case_internal_driver_summary,case_api_from,case_api_to,materiality,event_start_dt,event_end_dt,case_api_from_dt,case_api_to_dt,strict_materiality,strict_relevance
160582,48X000000000022A-ELXP-RMT-00146594,5,2021-10-18T11:00:00Z,2050-12-31T23:00:00Z,2021-06-02T08:28:23Z,T_HUNB-7,BEGL001,Nuclear,Production unavailability,UnavailabilitiesOfElectricityFacilities,508.0,508.0,0.0,Maintenance,"{'id': 160582, 'dataset': 'REMIT', 'mrid': '48X000000000022A-ELXP-RMT-00146594', 'revisionNumber': 5, 'publishTime': '2021-06-02T08:28:23Z', 'createdTime': '2021-06-02T08:28:23Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Event ID 36959', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'BEGL001', 'registrationCode': '48X000000000022A', 'assetId': 'T_HUNB-7', 'affectedUnit': 'T_HUNB-7', 'affectedUnitEIC': '48W000000HUNB-79', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Nuclear', 'normalCapacity': 508.0, 'availableCapacity': 0.0, 'unavailableCapacity': 508.0, 'eventStatus': 'Dismissed', 'eventStartTime': '2021-10-18T11:00:00Z', 'eventEndTime': '2050-12-31T23:00:00Z', 'cause': 'Maintenance', 'relatedInformation': '36959 : Scheduled closure date. Please refer to Other Market Messages on the Elexon website for further information. : De-load for maintenance activities : Scheduled closure date. Please refer to Other Market Messages on the Elexon website for further information.', 'outageProfile': [{'startTime': '2021-10-18T11:00:00Z', 'endTime': '2021-10-18T11:30:00Z', 'capacity': 360.0}, {'startTime': '2021-10-18T11:30:00Z', 'endTime': '2021-10-18T12:00:00Z', 'capacity': 340.0}, {'startTime': '2021-10-18T12:00:00Z', 'endTime': '2021-10-18T12:30:00Z', 'capacity': 320.0}, {'startTime': '2021-10-18T12:30:00Z', 'endTime': '2021-10-18T13:00:00Z', 'capacity': 300.0}, {'startTime': '2021-10-18T13:00:00Z', 'endTime': '2021-10-18T13:30:00Z', 'capacity': 280.0}, {'startTime': '2021-10-18T13:30:00Z', 'endTime': '2021-10-18T14:00:00Z', 'capacity': 260.0}, {'startTime': '2021-10-18T14:00:00Z', 'endTime': '2021-10-18T14:30:00Z', 'capacity': 240.0}, {'startTime': '2021-10-18T14:30:00Z', 'endTime': '2021-10-18T15:00:00Z', 'capacity': 220.0}, {'startTime': '2021-10-18T15:00:00Z', 'endTime': '2021-10-18T15:30:00Z', 'capacity': 200.0}, {'startTime': '2021-10-18T15:30:00Z', 'endTime': '2021-10-18T16:00:00Z', 'capacity': 179.0}, {'startTime': '2021-10-18T16:00:00Z', 'endTime': '2021-10-18T16:30:00Z', 'capacity': 159.0}, {'startTime': '2021-10-18T16:30:00Z', 'endTime': '2021-10-18T17:00:00Z', 'capacity': 137.0}, {'startTime': '2021-10-18T17:00:00Z', 'endTime': '2050-12-31T23:00:00Z', 'capacity': 0.0}]}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,high,2021-10-18 11:00:00+00:00,2050-12-31 23:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,high,True
160862,48X000000000022A-ELXP-RMT-00146575,12,2019-09-11T11:00:00Z,2050-12-31T23:00:00Z,2021-06-07T14:13:42Z,T_DNGB21,BEGL001,Nuclear,Production unavailability,UnavailabilitiesOfElectricityFacilities,550.0,550.0,0.0,Maintenance,"{'id': 160862, 'dataset': 'REMIT', 'mrid': '48X000000000022A-ELXP-RMT-00146575', 'revisionNumber': 12, 'publishTime': '2021-06-07T14:13:42Z', 'createdTime': '2021-06-07T14:13:42Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Event ID 36858', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'BEGL001', 'registrationCode': '48X000000000022A', 'assetId': 'T_DNGB21', 'affectedUnit': 'T_DNGB21', 'affectedUnitEIC': '48W000000DNGB216', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Nuclear', 'normalCapacity': 550.0, 'availableCapacity': 0.0, 'unavailableCapacity': 550.0, 'eventStatus': 'Active', 'eventStartTime': '2019-09-11T11:00:00Z', 'eventEndTime': '2050-12-31T23:00:00Z', 'cause': 'Maintenance', 'relatedInformation': '36858 : De-load for maintenance activities', 'outageProfile': [{'startTime': '2019-09-11T11:00:00Z', 'endTime': '2050-12-31T23:00:00Z', 'capacity': 0.0}]}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,high,2019-09-11 11:00:00+00:00,2050-12-31 23:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,high,True
161614,48X000000000022A-ELXP-RMT-00147488,2,2021-11-21T18:00:00Z,2050-12-31T23:00:00Z,2021-06-01T15:41:00Z,T_HUNB-7,BEGL001,Nuclear,Production unavailability,UnavailabilitiesOfElectricityFacilities,508.0,508.0,0.0,Operational,"{'id': 161614, 'dataset': 'REMIT', 'mrid': '48X000000000022A-ELXP-RMT-00147488', 'revisionNumber': 2, 'publishTime': '2021-06-01T15:41:00Z', 'createdTime': '2021-06-01T15:41:00Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Event ID 43671', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'BEGL001', 'registrationCode': '48X000000000022A', 'assetId': 'T_HUNB-7', 'affectedUnit': 'T_HUNB-7', 'affectedUnitEIC': '48W000000HUNB-79', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Nuclear', 'normalCapacity': 508.0, 'availableCapacity': 0.0, 'unavailableCapacity': 508.0, 'eventStatus': 'Dismissed', 'eventStartTime': '2021-11-21T18:00:00Z', 'eventEndTime': '2050-12-31T23:00:00Z', 'cause': 'Operational', 'relatedInformation': '43671 : De-load for operational reasons', 'outageProfile': [{'startTime': '2021-11-21T18:00:00Z', 'endTime': '2021-11-21T18:30:00Z', 'capacity': 462.0}, {'startTime': '2021-11-21T18:30:00Z', 'endTime': '2021-11-21T19:00:00Z', 'capacity': 388.0}, {'startTime': '2021-11-21T19:00:00Z', 'endTime': '2021-11-22T12:00:00Z', 'capacity': 350.0}, {'startTime': '2021-11-22T12:00:00Z', 'endTime': '2021-11-22T12:30:00Z', 'capacity': 295.0}, {'startTime': '2021-11-22T12:30:00Z', 'endTime': '2021-11-22T13:00:00Z', 'capacity': 185.0}, {'startTime': '2021-11-22T13:00:00Z', 'endTime': '2021-11-22T17:30:00Z', 'capacity': 130.0}, {'startTime': '2021-11-22T17:30:00Z', 'endTime': '2021-11-22T18:00:00Z', 'capacity': 128.0}, {'startTime': '2021-11-22T18:00:00Z', 'endTime': '2050-12-31T23:00:00Z', 'capacity': 0.0}]}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,high,2021-11-21 18:00:00+00:00,2050-12-31 23:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,high,True
217349,48X000000000001I-NGET-RMT-00037779,2,2020-07-29T11:00:00Z,2026-03-31T22:59:00Z,2020-04-27T15:40:42Z,T_CRUA-3,DRAX,Hydro Pumped Storage,Production unavailability,UnavailabilitiesOfElectricityFacilities,100.0,100.0,0.0,National Grid Instruction,"{'id': 217349, 'dataset': 'REMIT', 'mrid': '48X000000000001I-NGET-RMT-00037779', 'revisionNumber': 2, 'publishTime': '2020-04-27T15:40:42Z', 'createdTime': '2020-04-27T15:40:42Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT INFORMATION', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'DRAX', 'registrationCode': '48X000000000001I', 'assetId': 'T_CRUA-3', 'assetType': 'Production', 'affectedUnit': 'CRUA-3', 'affectedUnitEIC': '48W000000CRUA-32', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Hydro Pumped Storage', 'normalCapacity': 100.0, 'availableCapacity': 0.0, 'unavailableCapacity': 100.0, 'eventStatus': 'Dismissed', 'eventStartTime': '2020-07-29T11:00:00Z', 'eventEndTime': '2026-03-31T22:59:00Z', 'cause': 'National Grid Instruction'}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,medium,2020-07-29 11:00:00+00:00,2026-03-31 22:59:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,medium,True
24697,48X000000000022A-ELXP-RMT-00147644,6,2025-01-05T22:00:00Z,2025-01-22T08:00:00Z,2023-08-30T08:32:06Z,T_HEYM28,BEGL001,Nuclear,Production unavailability,UnavailabilitiesOfElectricityFacilities,660.0,660.0,0.0,OPR,"{'id': 24697, 'dataset': 'REMIT', 'mrid': '48X000000000022A-ELXP-RMT-00147644', 'revisionNumber': 6, 'publishTime': '2023-08-30T08:32:06Z', 'createdTime': '2023-08-30T08:28:27Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Event ID 45666', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'BEGL001', 'registrationCode': '48X000000000022A', 'assetId': 'T_HEYM28', 'affectedUnit': 'T_HEYM28', 'affectedUnitEIC': '48W000000HEYM28W', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Nuclear', 'normalCapacity': 660.0, 'availableCapacity': 0.0, 'unavailableCapacity': 660.0, 'eventStatus': 'Dismissed', 'eventStartTime': '2025-01-05T22:00:00Z', 'eventEndTime': '2025-01-22T08:00:00Z', 'cause': 'OPR', 'relatedInformation': '45666 : Offload Power Refuelling', 'outageProfile': [{'startTime': '2025-01-05T22:00:00Z', 'endTime': '2025-01-05T22:30:00Z', 'capacity': 574.0}, {'startTime': '2025-01-05T22:30:00Z', 'endTime': '2025-01-05T23:00:00Z', 'capacity': 434.0}, {'startTime': '2025-01-05T23:00:00Z', 'endTime': '2025-01-05T23:30:00Z', 'capacity': 292.0}, {'startTime': '2025-01-05T23:30:00Z', 'endTime': '2025-01-06T00:00:00Z', 'capacity': 186.0}, {'startTime': '2025-01-06T00:00:00Z', 'endTime': '2025-01-06T00:30:00Z', 'capacity': 3.0}, {'startTime': '2025-01-06T00:30:00Z', 'endTime': '2025-01-20T19:00:00Z', 'capacity': 0.0}, {'startTime': '2025-01-20T19:00:00Z', 'endTime': '2025-01-20T19:30:00Z', 'capacity': 31.0}, {'startTime': '2025-01-20T19:30:00Z', 'endTime': '2025-01-20T20:00:00Z', 'capacity': 61.0}, {'startTime': '2025-01-20T20:00:00Z', 'endTime': '2025-01-20T20:30:00Z', 'capacity': 88.0}, {'startTime': '2025-01-20T20:30:00Z', 'endTime': '2025-01-20T22:00:00Z', 'capacity': 100.0}, {'startTime': '2025-01-20T22:00:00Z', 'endTime': '2025-01-20T22:30:00Z', 'capacity': 117.0}, {'startTime': '2025-01-20T22:30:00Z', 'endTime': '2025-01-20T23:00:00Z', 'capacity': 125.0}, {'startTime': '2025-01-20T23:00:00Z', 'endTime': '2025-01-20T23:30:00Z', 'capacity': 126.0}, {'startTime': '2025-01-20T23:30:00Z', 'endTime': '2025-01-21T00:00:00Z', 'capacity': 149.0}, {'startTime': '2025-01-21T00:00:00Z', 'endTime': '2025-01-21T00:30:00Z', 'capacity': 179.0}, {'startTime': '2025-01-21T00:30:00Z', 'endTime': '2025-01-21T02:00:00Z', 'capacity': 190.0}, {'startTime': '2025-01-21T02:00:00Z', 'endTime': '2025-01-21T02:30:00Z', 'capacity': 191.0}, {'startTime': '2025-01-21T02:30:00Z', 'endTime': '2025-01-21T03:00:00Z', 'capacity': 237.0}, {'startTime': '2025-01-21T03:00:00Z', 'endTime': '2025-01-21T14:30:00Z', 'capacity': 240.0}, {'startTime': '2025-01-21T14:30:00Z', 'endTime': '2025-01-21T15:00:00Z', 'capacity': 287.0}, {'startTime': '2025-01-21T15:00:00Z', 'endTime': '2025-01-22T00:30:00Z', 'capacity': 340.0}, {'startTime': '2025-01-22T00:30:00Z', 'endTime': '2025-01-22T01:00:00Z', 'capacity': 341.0}, {'startTime': '2025-01-22T01:00:00Z', 'endTime': '2025-01-22T01:30:00Z', 'capacity': 419.0}, {'startTime': '2025-01-22T01:30:00Z', 'endTime': '2025-01-22T04:00:00Z', 'capacity': 440.0}, {'startTime': '2025-01-22T04:00:00Z', 'endTime': '2025-01-22T04:30:00Z', 'capacity': 456.0}, {'startTime': '2025-01-22T04:30:00Z', 'endTime': '2025-01-22T05:00:00Z', 'capacity': 529.0}, {'startTime': '2025-01-22T05:00:00Z', 'endTime': '2025-01-22T07:30:00Z', 'capacity': 530.0}, {'startTime': '2025-01-22T07:30:00Z', 'endTime': '2025-01-22T08:00:00Z', 'capacity': 586.0}]}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,high,2025-01-05 22:00:00+00:00,2025-01-22 08:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,high,True
230120,48X000000000001I-NGET-RMT-00037778,2,2020-07-29T11:00:00Z,2026-03-31T22:59:00Z,2020-04-27T15:39:58Z,T_CRUA-3,DRAX,Hydro Pumped Storage,Production unavailability,UnavailabilitiesOfElectricityFacilities,100.0,100.0,0.0,National Grid Instruction,"{'id': 230120, 'dataset': 'REMIT', 'mrid': '48X000000000001I-NGET-RMT-00037778', 'revisionNumber': 2, 'publishTime': '2020-04-27T15:39:58Z', 'createdTime': '2020-04-27T15:39:58Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT INFORMATION', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'DRAX', 'registrationCode': '48X000000000001I', 'assetId': 'T_CRUA-3', 'assetType': 'Production', 'affectedUnit': 'CRUA-3', 'affectedUnitEIC': '48W000000CRUA-32', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Hydro Pumped Storage', 'normalCapacity': 100.0, 'availableCapacity': 0.0, 'unavailableCapacity': 100.0, 'eventStatus': 'Dismissed', 'eventStartTime': '2020-07-29T11:00:00Z', 'eventEndTime': '2026-03-31T22:59:00Z', 'cause': 'National Grid Instruction'}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,medium,2020-07-29 11:00:00+00:00,2026-03-31 22:59:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,medium,True
255178,11XINNOGY------2-NGET-RMT-00056476,2,2020-03-31T22:00:00Z,2029-07-31T23:00:00Z,2019-11-20T14:31:54Z,T_ABTH8,INNOGY01,Fossil Hard coal,Production unavailability,UnavailabilitiesOfElectricityFacilities,535.0,485.0,0.0,Station Closure,"{'id': 255178, 'dataset': 'REMIT', 'mrid': '11XINNOGY------2-NGET-RMT-00056476', 'revisionNumber': 2, 'publishTime': '2019-11-20T14:31:54Z', 'createdTime': '2019-11-20T14:31:54Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'Planned Unavailability of Generation Unit', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'INNOGY01', 'registrationCode': '11XINNOGY------2', 'assetId': 'T_ABTH8', 'assetType': 'Production', 'affectedUnit': 'ABTH8', 'affectedUnitEIC': '48W0000000ABTH8W', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Hard coal', 'normalCapacity': 535.0, 'availableCapacity': 0.0, 'unavailableCapacity': 485.0, 'eventStatus': 'Dismissed', 'eventStartTime': '2020-03-31T22:00:00Z', 'eventEndTime': '2029-07-31T23:00:00Z', 'cause': 'Station Closure', 'relatedInformation': 'Forward Profile:<br>31-3-2020 22:00  485MW<br>31-3-2020 22:01  0MW<br>31-7-2029 23:00  485MW<br>', 'outageProfile': [{'startTime': '2020-03-31T22:00:00Z', 'endTime': '2020-03-31T22:00:00Z', 'capacity': 485.0}, {'startTime': '2020-03-31T22:00:00Z', 'endTime': '2020-03-31T22:01:00Z', 'capacity': 0.0}, {'startTime': '2020-03-31T22:01:00Z', 'endTime': '2029-07-31T22:59:00Z', 'capacity': 0.0}, {'startTime': '2029-07-31T22:59:00Z', 'endTime': '2029-07-31T23:00:00Z', 'capacity': 485.0}]}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,medium,2020-03-31 22:00:00+00:00,2029-07-31 23:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,medium,True
269535,48X000000000022A-ELXP-RMT-00146280,11,2019-09-11T12:30:00Z,2025-02-05T00:00:00Z,2019-09-11T14:45:05Z,T_COTPS-2,WBURTONB,Fossil Hard coal,Production unavailability,UnavailabilitiesOfElectricityFacilities,450.0,450.0,0.0,Operational,"{'id': 269535, 'dataset': 'REMIT', 'mrid': '48X000000000022A-ELXP-RMT-00146280', 'revisionNumber': 11, 'publishTime': '2019-09-11T14:45:05Z', 'createdTime': '2019-09-11T14:45:05Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Event ID 35156', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'WBURTONB', 'registrationCode': '48X000000000022A', 'assetId': 'T_COTPS-2', 'affectedUnit': 'T_COTPS-2', 'affectedUnitEIC': '48W00000COTPS-2O', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Hard coal', 'normalCapacity': 450.0, 'availableCapacity': 0.0, 'unavailableCapacity': 450.0, 'eventStatus': 'Active', 'eventStartTime': '2019-09-11T12:30:00Z', 'eventEndTime': '2025-02-05T00:00:00Z', 'cause': 'Operational', 'relatedInformation': '35156 : De-load for operational reasons', 'outageProfile': [{'startTime': '2019-09-11T12:30:00Z', 'endTime': '2019-09-11T13:00:00Z', 'capacity': 446.0}, {'startTime': '2019-09-11T13:00:00Z', 'endTime': '2019-09-11T13:30:00Z', 'capacity': 400.0}, {'startTime': '2019-09-11T13:30:00Z', 'endTime': '2019-09-11T14:00:00Z', 'capacity': 337.0}, {'startTime': '2019-09-11T14:00:00Z', 'endTime': '2019-09-11T14:30:00Z', 'capacity': 204.0}, {'startTime': '2019-09-11T14:30:00Z', 'endTime': '2019-09-11T15:00:00Z', 'capacity': 111.0}, {'startTime': '2019-09-11T15:00:00Z', 'endTime': '2025-02-05T00:00:00Z', 'capacity': 0.0}]}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,medium,2019-09-11 12:30:00+00:00,2025-02-05 00:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,medium,True
270365,48X000000000022A-ELXP-RMT-00146265,2,2019-09-06T21:00:00Z,2025-02-05T00:00:00Z,2019-09-05T14:06:29Z,T_COTPS-2,WBURTONB,Fossil Hard coal,Production unavailability,UnavailabilitiesOfElectricityFacilities,450.0,450.0,0.0,Operational,"{'id': 270365, 'dataset': 'REMIT', 'mrid': '48X000000000022A-ELXP-RMT-00146265', 'revisionNumber': 2, 'publishTime': '2019-09-05T14:06:29Z', 'createdTime': '2019-09-05T14:06:29Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Event ID 35114', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'WBURTONB', 'registrationCode': '48X000000000022A', 'assetId': 'T_COTPS-2', 'affectedUnit': 'T_COTPS-2', 'affectedUnitEIC': '48W00000COTPS-2O', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Hard coal', 'normalCapacity': 450.0, 'availableCapacity': 0.0, 'unavailableCapacity': 450.0, 'eventStatus': 'Dismissed', 'eventStartTime': '2019-09-06T21:00:00Z', 'eventEndTime': '2025-02-05T00:00:00Z', 'cause': 'Operational', 'relatedInformation': '35114 : De-load for operational reasons', 'outageProfile': [{'startTime': '2019-09-06T21:00:00Z', 'endTime': '2025-02-05T00:00:00Z', 'capacity': 0.0}]}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,medium,2019-09-06 21:00:00+00:00,2025-02-05 00:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,medium,True
270538,48X000000000022A-ELXP-RMT-00146242,7,2019-09-02T15:00:00Z,2025-02-05T00:00:00Z,2019-09-09T08:03:07Z,T_COTPS-3,WBURTONB,Fossil Hard coal,Production unavailability,UnavailabilitiesOfElectricityFacilities,450.0,450.0,0.0,Operational,"{'id': 270538, 'dataset': 'REMIT', 'mrid': '48X000000000022A-ELXP-RMT-00146242', 'revisionNumber': 7, 'publishTime': '2019-09-09T08:03:07Z', 'createdTime': '2019-09-09T08:03:07Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Event ID 34969', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'WBURTONB', 'registrationCode': '48X000000000022A', 'assetId': 'T_COTPS-3', 'affectedUnit': 'T_COTPS-3', 'affectedUnitEIC': '48W00000COTPS-3M', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Hard coal', 'normalCapacity': 450.0, 'availableCapacity': 0.0, 'unavailableCapacity': 450.0, 'eventStatus': 'Active', 'eventStartTime': '2019-09-02T15:00:00Z', 'eventEndTime': '2025-02-05T00:00:00Z', 'cause': 'Operational', 'relatedInformation': '34969 : De-load for operational reasons', 'outageProfile': [{'startTime': '2019-09-02T15:00:00Z', 'endTime': '2019-09-02T15:30:00Z', 'capacity': 233.0}, {'startTime': '2019-09-02T15:30:00Z', 'endTime': '2019-09-02T17:00:00Z', 'capacity': 240.0}, {'startTime': '2019-09-02T17:00:00Z', 'endTime': '2019-09-02T19:00:00Z', 'capacity': 220.0}, {'startTime': '2019-09-02T19:00:00Z', 'endTime': '2019-09-02T19:30:00Z', 'capacity': 174.0}, {'startTime': '2019-09-02T19:30:00Z', 'endTime': '2019-09-02T21:30:00Z', 'capacity': 160.0}, {'startTime': '2019-09-02T21:30:00Z', 'endTime': '2019-09-02T22:00:00Z', 'capacity': 107.0}, {'startTime': '2019-09-02T22:00:00Z', 'endTime': '2025-02-05T00:00:00Z', 'capacity': 0.0}]}",2025_case_01_jan_08_extreme_spike,extreme_positive_spike,jan_spike_stress,2900.0,112.0,983.3562,sudden_price_movement_check_internal_and_external_context,2025-01-08T08:00:00Z,2025-01-08T23:30:00Z,medium,2019-09-02 15:00:00+00:00,2025-02-05 00:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-08 23:30:00+00:00,medium,True
